3.89932,4.81265
4.26146,1.5814
3.53974,2.60665
0.794374,3.20448
1.31875,7.7019
1.40514,5.13666
5.9692,4.71122
2.37267,5.90475
1.27177,6.41803
1.17579,11.3641
1.9367,10.6667
2.41005,11.8202
2.9443,19.5779
2.68937,16.2763
4.05838,19.6703
3.58587,18.6534
5.77201,18.6785
4.80339,20.6804
6.09281,20.3943
3.06673,24.6173
2.07618,24.9347
4.58954,26.0658
2.62757,26.1604
1.39251,18.3505
6.41339,2.85596
4.53676,3.74046
0.318745,5.66314
2.40138,3.94856
2.83142,4.9858
5.62669,3.58573
6.85264,5.41219
5.51665,7.20135
1.17867,8.76974
0.98914,9.8749
3.78421,17.3998
5.29826,14.0935
2.75554,17.908
2.63946,13.1204
3.8082,16.1842
2.72848,15.2072
6.61153,17.9814
5.1681,19.6127
2.70895,22.8215
1.56889,26.6324
2.90449,27.327
3.61519,25.7352
3.85928,26.8469
2.47104,20.8908
2.88249,1.62154
9.34821,0.646809
6.33169,1.57535
6.74431,4.02617
5.349,2.59137
7.80081,4.59644
4.33326,7.6794
2.19173,6.93894
2.91133,10.1805
3.83014,14.0286
2.02131,9.48478
4.03735,12.8782
0.112447,10.4764
4.65026,15.3826
5.6836,15.107
5.8015,16.1589
4.77172,16.4701
7.15532,20.3935
6.70928,19.3444
4.38967,21.712
5.0857,22.5806
3.30255,21.7603
3.67036,23.7144
5.35533,25.2878
3.43029,3.70105
11.9572,0.000334698
10.5091,0.755972
7.40314,2.25094
7.6466,3.41043
5.6809,5.68081
4.62457,5.63668
3.36458,6.94084
2.22182,8.29726
3.10778,9.04555
4.64925,11.9835
6.12541,13.4289
5.7969,11.7012
6.78976,12.4297
7.1737,13.3973
4.77558,17.5297
4.65642,18.743
9.89825,22.1306
3.59844,20.7027
5.51348,21.4141
7.4862,21.6456
6.08868,24.35
4.33579,24.7355
7.17885,24.3413
9.81294,2.53612
8.8666,1.65183
2.00828,2.89569
10.3718,3.60332
8.60646,3.89392
8.86055,5.05864
4.53996,6.70993
3.35993,7.97917
4.15708,8.71509
4.12632,9.85686
3.66497,10.8189
5.11255,13.0713
4.82674,10.752
5.93312,10.6526
9.14351,12.5259
6.75154,16.8897
9.39561,19.2548
7.87885,19.1298
10.9983,22.2997
8.37909,20.1531
8.54656,21.3313
6.95365,23.0936
3.96925,22.6537
4.84162,27.4023
10.5819,1.80927
12.5463,4.13286
11.185,2.85829
10.0003,4.71947
9.70204,5.85009
9.03726,6.60083
6.77558,6.49525
3.51803,5.82239
7.70471,7.42998
5.35458,9.70008
6.49363,7.80581
5.37142,8.37404
7.81862,10.9218
8.01437,12.1932
7.71314,16.46
7.73149,17.5941
10.8431,17.5258
5.786,17.3236
9.3931,20.3949
9.10426,23.0624
8.04224,22.6554
5.23639,23.744
9.32912,25.595
5.75182,26.3642
13.4533,5.08286
11.1164,5.16428
8.3927,2.67878
10.6982,6.25439
9.98967,7.209
8.73549,7.71039
7.29154,8.70071
7.9928,5.69616
6.98356,10.0651
8.97559,11.3311
10.6118,11.9307
8.34369,13.2202
6.84791,11.304
8.8909,17.2054
11.9325,18.1009
10.8347,18.6699
13.5764,19.7691
10.3113,21.1192
11.806,21.57
6.38866,22.2126
8.33797,23.7711
9.48341,24.1475
5.65276,28.4076
6.39892,25.4032
12.4193,2.9886
16.4442,2.99991
12.8308,6.25948
11.7683,6.03761
11.1487,7.2824
10.4827,8.51278
8.02693,9.82225
6.28085,9.01961
9.87756,10.8096
9.23682,13.87
10.2923,14.3845
9.19501,14.9366
8.20095,14.3154
8.64833,18.3918
9.73342,17.9047
11.5964,19.53
12.9578,21.7137
12.364,22.65
12.5981,23.8509
11.5524,23.3486
10.3345,23.1509
10.3661,26.238
7.62305,27.4047
8.57088,24.9193
13.3685,2.09283
13.4887,3.69279
12.4627,7.32062
12.4011,5.25209
11.2373,9.57272
11.8859,8.23656
9.24751,8.76957
11.8406,11.7391
12.8388,12.3376
10.4342,13.2607
11.4194,13.9968
7.00352,15.6845
6.79209,14.3197
9.01027,16.0045
10.1217,15.7693
13.9264,18.6989
11.2314,20.5716
11.5352,24.4269
12.7478,25.1841
10.37,25.159
7.16213,28.4851
7.56931,25.4099
15.2638,27.8733
6.92814,26.5776
11.6727,1.75669
11.4923,4.06989
14.527,4.4161
13.9108,6.10995
13.4583,9.85811
11.8971,10.4333
10.1213,9.62832
9.07154,10.053
10.9857,10.8348
11.9151,12.9313
12.5024,14.5676
11.1348,15.0952
9.96898,16.8878
12.1345,17.006
13.2726,16.6261
12.8977,18.989
10.2978,19.8752
13.7829,20.8677
12.7189,20.6318
11.4353,25.5504
13.2264,26.9662
8.89013,27.545
18.0379,26.5454
6.39982,27.6516
13.2296,0.407038
12.5285,1.14748
14.8004,5.43949
12.2994,9.38122
12.9893,8.46149
14.2246,11.9397
12.8227,11.2108
15.0746,13.4175
15.4505,12.2266
13.7092,14.294
12.9666,13.4266
12.0096,15.7029
11.1022,16.3337
13.0173,17.7225
15.7392,19.8592
15.0579,17.1578
14.1007,21.9417
13.588,24.2739
12.3093,26.1252
16.4159,27.8694
11.3174,26.8233
14.6339,28.6759
16.0974,28.9124
17.4961,27.6211
17.4657,3.30312
17.0936,2.01915
15.1627,6.489
14.0813,7.29921
14.547,9.89457
14.0415,10.8293
15.7418,10.2145
15.0854,11.0639
14.016,13.1719
17.0165,18.3797
14.3021,15.2441
15.3176,15.7928
13.2757,15.4386
16.2871,16.6114
14.938,20.729
16.9342,19.7374
14.6575,19.7419
14.3809,23.5807
13.5415,23.0108
15.7109,24.0884
17.1862,28.7064
16.4326,25.0292
16.2909,26.2445
19.6232,29.8644
16.0498,5.61863
15.5962,3.67806
16.4138,7.11137
13.9486,8.87851
18.29,7.67572
19.075,10.9188
17.5092,12.5978
17.3638,13.6523
16.1411,11.3241
16.9035,10.4128
15.9762,17.7354
16.3764,13.8607
16.6344,15.4678
14.2878,16.3774
17.1755,21.2692
16.0272,18.8579
14.9623,22.5776
18.2305,22.665
13.9346,25.3911
14.6863,24.5679
15.3624,26.7018
16.0625,23.0497
15.5977,29.9212
19.0767,26.556
18.1954,2.37724
18.0685,1.15132
17.9725,6.56704
20.58,6.59186
15.3407,9.11633
19.411,11.8668
18.2331,11.7126
18.7428,12.8644
21.9311,15.0207
16.3296,12.7933
17.6719,15.0131
17.5763,16.1046
15.2052,14.5574
14.0495,17.4732
17.3747,17.1584
14.9375,18.2055
18.2336,21.4969
19.0823,23.267
18.0365,23.7789
17.1356,22.3184
15.2929,25.5085
16.9107,24.0155
17.6575,24.8125
19.4779,28.7155
17.1929,5.419
18.3264,5.37832
19.0977,6.83164
19.4752,7.85149
15.1518,7.90575
16.5859,9.26154
18.849,14.8113
19.4523,16.2095
20.9675,14.442
20.5344,15.4457
21.0903,13.1707
18.8294,17.0156
19.5287,18.8323
18.1666,17.9006
18.928,19.7631
19.0069,20.7636
17.9907,20.4102
19.3072,21.7861
19.9747,22.5604
20.832,21.743
16.2215,21.8823
16.1918,20.7582
18.6287,25.4431
21.8783,24.9907
20.287,0.64293
17.9881,4.20697
19.5084,5.73846
21.5247,7.1403
16.1418,8.2536
18.6937,8.60209
17.1831,11.5717
17.7611,9.31091
19.9348,12.9716
19.6952,14.0552
24.0417,10.6849
19.649,17.7101
20.5804,18.6292
22.0748,18.7196
20.9619,17.6449
18.1215,19.1009
20.0968,19.8033
20.2279,20.8665
21.0027,22.9802
21.3519,24.0426
19.1664,24.3137
19.9926,23.6791
17.2751,25.813
19.7795,25.599
19.2785,2.35205
16.8346,4.25515
21.524,5.99621
22.5604,2.8598
19.7518,9.11658
17.231,8.32501
18.9632,9.87441
17.9605,10.6101
20.1502,11.2112
22.9406,12.4204
22.6068,11.0634
23.8602,12.9148
21.9598,13.9526
20.644,16.5531
23.2978,15.496
22.9339,17.7245
21.1734,19.4407
21.2736,20.6157
23.5332,21.1047
23.9776,22.1507
22.2243,23.3207
21.3615,27.0546
20.2469,26.7848
19.2546,27.5599
18.5882,3.36361
20.603,5.47929
20.8523,3.41565
22.5094,4.21292
21.2847,8.42143
20.5329,7.7152
20.1097,10.1132
22.2531,7.97523
21.2176,10.8374
20.5984,12.1045
24.3179,15.9508
23.7114,16.918
24.892,17.0194
21.7512,16.1322
21.9446,17.5004
22.223,19.8317
23.3779,20.0556
21.8569,22.0774
24.5463,20.1052
22.361,20.9993
22.903,21.9825
23.2395,22.9917
22.8669,24.2402
20.6845,24.9351
19.161,0.946059
19.7622,3.28609
20.1769,4.23771
20.347,2.43664
23.5339,3.8712
22.4156,5.43403
21.5309,4.84091
22.3133,9.04782
21.7938,11.8793
25.9805,10.7833
23.0371,13.6007
23.7432,14.4786
22.7776,16.5847
24.1704,17.9901
24.3836,19.0726
23.1398,18.729
27.7781,20.7689
25.5034,20.5932
25.8962,21.7953
24.7477,21.3741
23.548,26.4341
20.994,25.9446
22.4716,27.4187
22.184,26.2426
21.1742,1.29299
23.4644,1.54711
21.4394,2.56844
24.4571,0.9404
25.5964,2.78582
23.3761,4.95709
23.2427,6.10717
20.9738,9.64991
22.4478,6.67064
22.0851,10.1654
24.9214,11.2904
26.4618,16.1533
25.3843,16.1142
26.7543,18.9393
25.9184,18.2492
25.7852,19.4896
27.4696,19.6765
27.0624,23.8695
28.0307,23.4312
24.1592,23.5854
23.9328,24.6809
18.3691,28.4764
22.9917,25.3532
20.3296,27.8738
19.0624,4.61299
21.7065,0.38432
23.8046,2.76894
29.8605,5.10453
24.6162,3.36269
24.4586,6.7928
23.4051,7.32666
24.3787,5.66002
23.1939,8.49905
24.9688,10.1734
23.1403,9.83455
24.0072,11.8412
26.963,12.6368
27.1572,17.9263
27.8041,18.7137
28.6052,19.4998
28.7747,15.0158
26.6715,20.6114
26.5779,22.8835
25.1147,22.775
23.5894,27.5373
25.6962,25.4907
21.3493,28.2967
24.8157,29.8056
24.6839,2.08563
22.226,1.57994
26.1992,1.84594
27.51,6.2784
26.4533,6.71567
24.5073,4.49068
29.062,8.61469
25.2337,9.02776
24.1132,8.935
25.9863,12.0229
25.7893,14.139
25.8862,13.0694
27.9792,15.5945
27.4197,16.774
28.2766,17.6042
28.7106,16.3489
27.0324,21.6727
29.601,26.134
26.9815,24.9748
25.8643,23.68
24.4113,25.8078
24.5775,28.1818
25.2976,26.5039
23.368,28.7825
25.5606,3.94717
28.7105,5.61511
25.4854,5.15287
26.4202,5.67201
29.5221,7.01224
25.4662,6.35621
24.8438,14.9474
27.6576,8.4915
27.954,12.0823
24.6746,8.00899
26.9185,11.3903
24.7809,13.6513
27.863,14.3437
26.1737,17.1954
26.8028,13.6936
29.2461,25.1138
28.156,21.9719
29.2617,21.5772
27.798,29.3001
27.6325,27.0705
25.138,24.4593
28.1037,24.5466
25.4165,28.9354
24.4452,26.9692
22.8248,0.520017
27.5847,5.20744
28.3803,6.97539
28.92,11.588
27.3427,7.39345
29.0846,13.9559
25.7657,7.51895
24.978,12.3782
26.5721,8.28774
26.3091,9.4699
27.0302,10.2039
25.9349,15.1483
28.0565,9.53307
28.1172,13.1825
26.9831,15.0414
29.6816,15.7001
29.2598,20.4415
29.2979,23.6556
