1.3114,1.08425
5.40624,1.29683
4.50481,3.48048
1.9044,5.63184
1.95458,7.03847
0.780253,6.49172
3.04675,6.92732
2.611,7.97089
1.01233,8.66086
0.300152,13.8391
1.35913,14.9666
0.0746475,15.2215
1.0665,17.7407
1.74485,18.7647
1.18894,22.4312
3.60025,19.6248
3.01338,20.6937
3.21308,21.7966
2.88171,22.8287
2.99297,23.9043
1.86689,23.5718
4.39458,27.1809
2.07202,27.0084
2.08482,24.6627
6.87531,3.01207
6.1408,2.22421
0.111145,1.13067
4.9331,2.42639
3.09548,5.22377
3.68252,4.21624
4.2243,6.70525
4.28181,10.1278
0.619683,9.79767
1.05317,12.8106
1.0525,15.9458
1.89254,16.7828
0.0699443,16.5078
2.32715,17.7405
2.45067,19.6656
2.93193,18.7387
4.28611,20.6174
4.36061,21.7459
3.92702,23.2673
3.03645,25.5043
3.24836,26.5579
3.30012,27.6174
3.23301,28.7654
1.64072,25.989
7.30362,1.99033
7.13251,4.6436
5.66702,3.71099
4.84019,4.51092
4.27233,5.45837
5.41275,5.68591
3.67614,7.93337
1.89638,9.69392
1.42398,11.2841
2.55007,14.6083
1.65104,13.7756
3.14968,15.5427
2.11807,15.6815
3.41569,17.6633
4.89851,16.403
4.44455,17.4449
3.99775,18.5804
5.4897,21.7925
4.88911,22.7087
3.78437,24.627
5.81297,25.4467
4.29347,25.674
5.60341,27.7265
4.36054,28.3539
6.56127,0.681078
7.70693,0.435417
8.3244,1.45214
5.95989,4.69896
6.50866,5.52966
5.38571,6.84097
3.26877,9.15456
3.07709,10.2809
2.81159,11.489
2.04374,12.3594
3.41932,12.4371
3.83107,16.4098
5.47881,15.5821
4.25221,15.4861
6.41533,16.3995
5.09307,18.4531
4.72849,19.5926
6.52853,22.2394
4.90228,23.7519
4.95035,24.7901
6.05882,24.4002
6.95315,25.569
6.54479,26.7396
5.47617,28.9372
8.48373,2.61422
9.23136,3.48006
8.02095,3.66864
8.10191,5.34786
7.5012,6.25103
6.44784,6.56331
5.35595,8.02385
4.00241,11.1756
5.3792,9.98826
4.47469,12.3093
2.89547,13.4956
3.67109,14.494
4.80502,14.5262
